id,text,is_gaming_related,main_category,detailed_category
3215,Does Hades II have cross-save between Xbox One and ROG Ally?,True,request_info,information_request
3216,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3217,What's the level cap in Call of Duty: Modern Warfare III?,True,request_info,information_request
3218,When is Fortnite being released?,True,request_info,information_request
3219,How many players can play Diablo IV online?,True,request_info,information_request
3220,When is Resident Evil 4 Remake being released?,True,request_info,information_request
3221,When is League of Legends being released?,True,request_info,information_request
3222,What are the system requirements for Horizon Forbidden West?,True,request_info,information_request
3223,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3224,Does The Last of Us Part I have cross-save between VR Headset and Xbox One?,True,request_info,information_request
3225,What's the level cap in Horizon Forbidden West?,True,request_info,information_request
3226,What are the system requirements for Resident Evil 4 Remake?,True,request_info,information_request
3227,What are the system requirements for God of War Ragnarök?,True,request_info,information_request
3228,Does Baldur's Gate 3 have multiple endings?,True,request_info,information_request
3229,When is Hades II being released?,True,request_info,information_request
3230,How long does it take to complete Genshin Impact?,True,request_info,information_request
3231,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3232,How long does it take to complete Spider-Man 2?,True,request_info,information_request
3233,When is God of War Ragnarök being released?,True,request_info,information_request
3234,When is God of War Ragnarök being released?,True,request_info,information_request
3235,What's the level cap in Cyberpunk 2077?,True,request_info,information_request
3236,Where can I find the Keyblade in The Legend of Zelda: Tears of the Kingdom?,True,request_info,information_request
3237,Is there a new Resident Evil game coming out?,True,request_info,information_request
3238,What's the level cap in Genshin Impact?,True,request_info,information_request
3239,Where can I find the Crafting Table in Hogwarts Legacy?,True,request_info,information_request
3240,Does Mortal Kombat 1 have multiple endings?,True,request_info,information_request
3241,How many players can play Street Fighter 6 online?,True,request_info,information_request
3242,Where can I find the The One Ring in Final Fantasy XVI?,True,request_info,information_request
3243,Is there a new Mario game coming out?,True,request_info,information_request
3244,How many players can play Final Fantasy XVI online?,True,request_info,information_request
3245,How many players can play Cyberpunk 2077 online?,True,request_info,information_request
3246,How do I unlock Aloy in Assassin's Creed Mirage?,True,request_info,information_request
3247,Is there a new Mario game coming out?,True,request_info,information_request
3248,Does Fortnite have cross-save between PlayStation 5 and Meta Quest 3?,True,request_info,information_request
3249,When is Animal Crossing: New Horizons being released?,True,request_info,information_request
3250,How do I unlock Sonic the Hedgehog in Apex Legends?,True,request_info,information_request
3251,How do I unlock Doom Slayer in God of War Ragnarök?,True,request_info,information_request
3252,Where can I find the Chaos Emerald in Apex Legends?,True,request_info,information_request
3253,How many players can play Hogwarts Legacy online?,True,request_info,information_request
3254,How long does it take to complete Assassin's Creed Mirage?,True,request_info,information_request
3255,Does Among Us have cross-save between Steam Deck and PC?,True,request_info,information_request
3256,How do I unlock Aloy in Final Fantasy XVI?,True,request_info,information_request
3257,When is Genshin Impact being released?,True,request_info,information_request
3258,How do I unlock Aloy in Red Dead Redemption 2?,True,request_info,information_request
3259,Does Hogwarts Legacy have cross-save between Xbox Series X and ROG Ally?,True,request_info,information_request
3260,Does League of Legends have multiple endings?,True,request_info,information_request
3261,Where can I find the Power Star in Minecraft?,True,request_info,information_request
3262,How long does it take to complete Valorant?,True,request_info,information_request
3263,Where can I find the Crafting Table in Spider-Man 2?,True,request_info,information_request
3264,How do I unlock Doom Slayer in Hades II?,True,request_info,information_request
3265,Does Doom Eternal have cross-save between VR Headset and Nintendo Switch?,True,request_info,information_request
3266,Where can I find the Needler in Assassin's Creed Mirage?,True,request_info,information_request
3267,How do I unlock Doom Slayer in Hades II?,True,request_info,information_request
3268,Where can I find the Elder Scroll in Resident Evil 4 Remake?,True,request_info,information_request
3269,Is there a new The Legend of Zelda game coming out?,True,request_info,information_request
3270,How long does it take to complete The Last of Us Part I?,True,request_info,information_request
3271,How do I unlock Sonic the Hedgehog in Doom Eternal?,True,request_info,information_request
3272,Is there a new Halo game coming out?,True,request_info,information_request
3273,How do I unlock Nathan Drake in Fortnite?,True,request_info,information_request
3274,Does Among Us have multiple endings?,True,request_info,information_request
3275,What are the system requirements for League of Legends?,True,request_info,information_request
3276,Does Spider-Man 2 have multiple endings?,True,request_info,information_request
3277,Where can I find the Gravity Gun in Spider-Man 2?,True,request_info,information_request
3278,What are the system requirements for Baldur's Gate 3?,True,request_info,information_request
3279,What are the system requirements for Minecraft?,True,request_info,information_request
3280,What are the system requirements for Street Fighter 6?,True,request_info,information_request
3281,What's the level cap in Baldur's Gate 3?,True,request_info,information_request
3282,How long does it take to complete Cyberpunk 2077?,True,request_info,information_request
3283,What's the level cap in Elden Ring?,True,request_info,information_request
3284,When is Elden Ring being released?,True,request_info,information_request
3285,What's the level cap in The Legend of Zelda: Tears of the Kingdom?,True,request_info,information_request
3286,Is there a new Assassin's Creed game coming out?,True,request_info,information_request
3287,Does Horizon Forbidden West have cross-save between Xbox Series X and PlayStation 5?,True,request_info,information_request
3288,How long does it take to complete Assassin's Creed Mirage?,True,request_info,information_request
3289,Does God of War Ragnarök have cross-save between PC and Gaming PC?,True,request_info,information_request
3290,How many players can play League of Legends online?,True,request_info,information_request
3291,When is Animal Crossing: New Horizons being released?,True,request_info,information_request
3292,Does Baldur's Gate 3 have multiple endings?,True,request_info,information_request
3293,Does Diablo IV have multiple endings?,True,request_info,information_request
3294,How many players can play Final Fantasy XVI online?,True,request_info,information_request
3295,Does Diablo IV have cross-save between Nintendo Switch and PC?,True,request_info,information_request
3296,Does Final Fantasy XVI have multiple endings?,True,request_info,information_request
3297,How many players can play Minecraft online?,True,request_info,information_request
3298,What are the system requirements for Alan Wake 2?,True,request_info,information_request
3299,Does Doom Eternal have cross-save between Gaming PC and PlayStation 4?,True,request_info,information_request
3300,How long does it take to complete Call of Duty: Modern Warfare III?,True,request_info,information_request
3301,What's the level cap in Fortnite?,True,request_info,information_request
3302,Does Mortal Kombat 1 have cross-save between PlayStation 4 and Steam Deck?,True,request_info,information_request
3303,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3304,Where can I find the Dragon Stone in Hogwarts Legacy?,True,request_info,information_request
3305,Where can I find the Crafting Table in Street Fighter 6?,True,request_info,information_request
3306,How do I unlock Cloud Strife in Minecraft?,True,request_info,information_request
